"","code","state","period","lforce","unemployed","urate","openings","jobrate","pop","stindex","C1","C2","C3","C4","C5","C6","C7","H1","f_lfp","educrate","lhshr","avgage","o_lfp","covid"
"969",41,"South Carolina","20-Sep",2411907,122607,5.1,121000,0.05020122,5130729,"40.74","2","1","1","4","0","1","0","2","0.512635379061372","0.319038336582196","0.08","46","0.5859375","136942.5"
"970",41,"South Carolina","20-Oct",2429463,121135,5,131000,0.053703315,5130729,"40.74","2","1","1","4","0","1","0","2","0.50453514739229","0.332121212121212","0.0819672131147541","44","0.58005249343832","162380"
"971",41,"South Carolina","20-Nov",2339424,126142,5.4,108000,0.046526015,5130729,"39.63","2","1","1","3.6","0","1","0","2","0.481997677119628","0.319682151589242","0.081351689612015","43","0.53475935828877","197196"
"972",41,"South Carolina","20-Dec",2348040,138256,5.9,110000,0.047418208,5130729,"35.19","2","1","1","2","0","1","0","2","0.477699530516432","0.288093769278223","0.0812182741116751","43","0.515789473684211","264882"
"973",41,"South Carolina","21-Jan",2341048,126343,5.4,144000,0.061050449,5190705,"35.19","2","1","1","2","0","1","0","2","0.472289156626506","0.296156269691241","0.0744125326370757","43","0.509043927648579","402911"
"974",41,"South Carolina","21-Feb",2379174,122983,5.2,127000,0.053289896,5190705,"35.19","2","1","1","2","0","1","0","2","0.492788461538462","0.298807281858129","0.0901126408010012","43","0.541237113402062","502239.5"
"975",41,"South Carolina","21-Mar",2392634,114498,4.8,141000,0.058285272,5190705,"31.4803225806452","1.03225806451613","1","1","2","0","0.483870967741935","0","2","0.514851485148515","0.288258575197889","0.0936708860759494","43","0.554054054054054","539660"
"976",41,"South Carolina","21-Apr",2371533,103615,4.4,182000,0.074288201,5190705,"24.9966666666667","1","1","1","0.333333333333333","0","0","0","2","0.488997555012225","0.313394018205462","0.0881971465629053","44","0.5","568171.5"
"977",41,"South Carolina","21-May",2382290,86388,3.6,175000,0.070824339,5190705,"20.6690322580645","1","1","0.451612903225806","0","0","0","0","2","0.499396863691194","0.306810948440484","0.0878712871287129","43","0.548387096774194","588283"
"978",41,"South Carolina","21-Jun",2430838,108434,4.5,166000,0.066709425,5190705,"18.52","1","1","0","0","0","0","0","2","0.518324607329843","0.305190311418685","0.0867208672086721","44","0.526462395543176","595990"
"979",41,"South Carolina","21-Jul",2439076,104586,4.3,199000,0.078547774,5190705,"18.52","1","1","0","0","0","0","0","2","0.503192848020434","0.316141995981246","0.0882352941176471","46","0.557591623036649","603387"
"980",41,"South Carolina","21-Aug",2416939,101911,4.2,182000,0.072886648,5190705,"18.52","1","1","0","0","0","0","0","2","0.496790757381258","0.312287847929396","0.0808219178082192","46","0.574803149606299","669547"
"981",41,"South Carolina","21-Sep",2391009,78040,3.3,182000,0.072946798,5190705,"18.52","1","1","0","0","0","0","0","2","0.485906040268456","0.298022598870056","0.0745614035087719","45","0.566757493188011","815431.5"
"982",41,"South Carolina","21-Oct",2397314,73978,3.1,194000,0.077065596,5190705,"18.52","1","1","0","0","0","0","0","2","0.465879265091864","0.317622950819672","0.0682451253481894","46","0.535135135135135","886743"
"983",41,"South Carolina","21-Nov",2385004,72000,3,155000,0.062803788,5190705,"18.52","1","1","0","0","0","0","0","2","0.474934036939314","0.307162534435262","0.084985835694051","46","0.557640750670241","909590"
"984",41,"South Carolina","21-Dec",2391893,79575,3.3,159000,0.064338139,5190705,"18.52","1","1","0","0","0","0","0","2","0.506702412868633","0.291255289139633","0.0773558368495077","44","0.588888888888889","935577"
"985",42,"South Dakota","20-Jan",457217,14934,3.3,19000,0.041189465,887099,"0","0","0","0","0","0","0","0","0","0.60727969348659","0.283300198807157","0.058252427184466","44","0.900763358778626","0"
"986",42,"South Dakota","20-Feb",460964,14905,3.2,20000,0.042913022,887099,"1.14931034482759","0","0","0","0","0","0","0","0.206896551724138","0.619402985074627","0.275763358778626","0.0830769230769231","42","0.878542510121457","0"
"987",42,"South Dakota","20-Mar",459393,16100,3.5,16000,0.03483615,887099,"33.2445161290323","1.80645161290323","1.09677419354839","0.580645161290323","1.16129032258065","0","0","1","2","0.634387351778656","0.269346733668342","0.0690789473684211","41","0.871244635193133","10"
"988",42,"South Dakota","20-Apr",466394,44088,9.5,17000,0.0386974,887099,"56.5446666666667","3","2","1.8","3.6","0","0.733333333333333","1","2","0.674134419551935","0.284102564102564","0.0532646048109966","40","0.929906542056075","1239.5"
"989",42,"South Dakota","20-May",459424,32727,7.1,15000,0.033959932,887099,"22.6383870967742","3","0.0645161290322581","0","0","0","0","0.032258064516129","2","0.647727272727273","0.285390713476784","0.0654205607476635","39","0.861111111111111","3959"
"990",42,"South Dakota","20-Jun",462485,26559,5.7,16000,0.035404026,887099,"22.22","3","0","0","0","0","0","0","2","0.648584905660377","0.304705882352941","0.0830188679245283","38","0.875","5947"
"991",42,"South Dakota","20-Jul",461807,23651,5.1,21000,0.04573609,887099,"22.22","3","0","0","0","0","0","0","2","0.651452282157676","0.301670146137787","0.0888157894736842","38","0.959798994974874","7694"
"992",42,"South Dakota","20-Aug",459134,21131,4.6,20000,0.043667836,887099,"20.37","2.58064516129032","0","0","0","0","0","0","2","0.640081799591002","0.306418219461698","0.0936995153473344","38","1.04285714285714","10274"
"993",42,"South Dakota","20-Sep",475314,17295,3.6,22000,0.045831519,887099,"11.4206666666667","1.23333333333333","0","0","0","0","0","0","1.56666666666667","0.656546489563567","0.308582449373192","0.084648493543759","37","1.05829596412556","17142.5"
"994",42,"South Dakota","20-Oct",474621,14963,3.2,24000,0.04962184,887099,"11.7996774193548","1","0.67741935483871","0.451612903225806","0","0","0.225806451612903","0","1","0.64354527938343","0.306467661691542","0.0748091603053435","38","1","31805"
"995",42,"South Dakota","20-Nov",454960,15193,3.3,20000,0.043500295,887099,"9.38333333333333","1.53333333333333","0","0","0","0","0","0","1","0.630514705882353","0.291746641074856","0.0681818181818182","38","0.943965517241379","65829.5"
"996",42,"South Dakota","20-Dec",467353,16585,3.5,20000,0.042483771,887099,"9.26","1","0","0","0","0","0","0","1","0.615830115830116","0.284313725490196","0.0686427457098284","38","0.876106194690266","92603"
"997",42,"South Dakota","21-Jan",461290,15102,3.3,21000,0.044949785,895376,"9.43903225806452","1.09677419354839","0","0","0","0","0","0","1","0.601547388781431","0.281128404669261","0.0757341576506955","39","0.852813852813853","105278"
"998",42,"South Dakota","21-Feb",468708,16798,3.6,22000,0.046422316,895376,"9.7225","1.25","0","0","0","0","0","0","1","0.618110236220472","0.269809428284855","0.0610328638497653","40","0.914163090128755","110345.5"
"999",42,"South Dakota","21-Mar",466364,15200,3.3,26000,0.054488603,895376,"9.26","1","0","0","0","0","0","0","1","0.616326530612245","0.26008064516129","0.0564263322884013","39","0.909090909090909","114791"
"1000",42,"South Dakota","21-Apr",468642,14000,3,36000,0.073373254,895376,"9.26","1","0","0","0","0","0","0","1","0.629770992366412","0.261904761904762","0.0687134502923977","38","0.871111111111111","120734.5"
"1001",42,"South Dakota","21-May",471767,13489,2.9,26000,0.053688171,895376,"9.26","1","0","0","0","0","0","0","1","0.63030303030303","0.269076305220884","0.0702290076335878","37","0.899038461538462","123670"
"1002",42,"South Dakota","21-Jun",479161,15980,3.3,26000,0.053150061,895376,"9.26","1","0","0","0","0","0","0","1","0.616977225672878","0.290322580645161","0.0762987012987013","38","0.871794871794872","124379.5"
"1003",42,"South Dakota","21-Jul",479266,12686,2.6,30000,0.060413226,895376,"9.26","1","0","0","0","0","0","0","1","0.631799163179916","0.324894514767932","0.0790322580645161","40","0.931707317073171","124822"
"1004",42,"South Dakota","21-Aug",475612,13596,2.9,30000,0.060973627,895376,"6.57451612903226","0.419354838709677","0","0","0","0","0","0","1","0.634408602150538","0.320568927789934","0.077834179357022","41","0.99","126925"
"1005",42,"South Dakota","21-Sep",468829,10093,2.2,33000,0.067109181,895376,"10.37","1","0","0","0","0","0","0","1.53333333333333","0.607966457023061","0.299893276414088","0.0713073005093379","41","0.926267281105991","139136"
"1006",42,"South Dakota","21-Oct",472340,10988,2.3,36000,0.072383342,895376,"12.96","1","0","0","0","0","0","0","2","0.620758483033932","0.310810810810811","0.0751633986928105","40.5","0.865800865800866","150113"
"1007",42,"South Dakota","21-Nov",470079,10015,2.1,29000,0.059296943,895376,"14.3166666666667","1","0","0","0","0","0","0","2","0.601547388781431","0.301301301301301","0.0844155844155844","41","0.787755102040816","160540"
"1008",42,"South Dakota","21-Dec",467186,11073,2.4,30000,0.061714046,895376,"14.81","1","0","0","0","0","0","0","2","0.614583333333333","0.30614406779661","0.0770519262981574","39","0.841880341880342","173257"
"1009",43,"Tennessee","20-Jan",3332953,132499,4,137000,0.041049255,6920119,"0","0","0","0","0","0","0","0","0","0.507085020242915","0.301264431006047","0.0966767371601208","41","0.648058252427185","0"
"1010",43,"Tennessee","20-Feb",3341965,128090,3.8,153000,0.045442733,6920119,"0","0","0","0","0","0","0","0","0","0.546777546777547","0.30695847362514","0.107814045499505","41","0.655","0"
"1011",43,"Tennessee","20-Mar",3306102,142819,4.3,140000,0.042382079,6920119,"30.8564516129032","1.58064516129032","1.09677419354839","0.935483870967742","1.29032258064516","0.0645161290322581","1.09677419354839","0.612903225806452","1.32258064516129","0.539192399049881","0.302857142857143","0.102890173410405","43","0.681818181818182","10"
"1012",43,"Tennessee","20-Apr",3161316,492948,15.6,114000,0.040972294,6920119,"67.0346666666667","3","2","2","3.9","1","2","1","2","0.52338811630847","0.293885601577909","0.0601173020527859","44","0.686111111111111","5919.5"
"1013",43,"Tennessee","20-May",3149838,307225,9.8,138000,0.046299201,6920119,"55.111935483871","3","2","2","3","1","1.2258064516129","0.225806451612903","2","0.524449877750611","0.297872340425532","0.0713359273670558","44","0.646596858638743","17043"
"1014",43,"Tennessee","20-Jun",3185318,315155,9.9,145000,0.048090269,6920119,"50.93","3","2","2","3","1","1","0","2","0.497530864197531","0.282708744247206","0.077445652173913","44","0.599483204134367","30655"
"1015",43,"Tennessee","20-Jul",3184398,298721,9.4,157000,0.051599299,6920119,"49.13","3","2","2","3","1","1","0","2","0.494464944649447","0.30186170212766","0.076056338028169","42","0.547619047619048","68921"
"1016",43,"Tennessee","20-Aug",3371004,262028,7.8,149000,0.045733916,6920119,"45.4893548387097","2.51612903225806","1.51612903225806","2","3","1","1","0","2","0.514321295143213","0.317938420348059","0.0754966887417219","43","0.611825192802057","130535"
"1017",43,"Tennessee","20-Sep",3379104,256163,7.6,143000,0.043785237,6920119,"41.6236666666667","2","1","2","3","1","1","0","2","0.542025862068966","0.311551925320887","0.0822368421052632","41","0.647058823529412","173355"
"1018",43,"Tennessee","20-Oct",3405856,253529,7.4,147000,0.044554541,6920119,"40.28","2","1","2","3","1","1","0","2","0.562564632885212","0.309110629067245","0.0856854838709677","41","0.71638141809291","220698"
"1019",43,"Tennessee","20-Nov",3330759,171327,5.1,135000,0.040978232,6920119,"39.477","2","1","2","3.26666666666667","1","1","0","2","0.554314720812183","0.305970149253731","0.0864197530864197","41","0.715328467153285","306753.5"
"1020",43,"Tennessee","20-Dec",3324493,185878,5.6,129000,0.039478335,6920119,"44.9664516129032","2","1.38709677419355","2","4","1","1","0","2","0.564263322884012","0.318257956448911","0.0990899898887765","40","0.741333333333333","473151"
"1021",43,"Tennessee","21-Jan",3306225,177062,5.4,151000,0.046034298,6975218,"48.6122580645161","2","2","1.58064516129032","4","1","1","0","2","0.557692307692308","0.311643835616438","0.0908163265306123","41","0.67027027027027","670317"
"1022",43,"Tennessee","21-Feb",3298451,160386,4.9,149000,0.045329192,6975218,"43.98","2","2","1","4","1","1","0","2","0.558857142857143","0.297619047619048","0.0882040382571732","39.5","0.690751445086705","750911"
"1023",43,"Tennessee","21-Mar",3299464,168629,5.1,191000,0.057498341,6975218,"39.9490322580645","1.2258064516129","2","1","4","1","0.709677419354839","0","2","0.551190476190476","0.286746987951807","0.0915032679738562","39","0.672566371681416","786851"
"1024",43,"Tennessee","21-Apr",3327729,155488,4.7,213000,0.062920188,6975218,"31.4813333333333","1","2","1","3.1","0.333333333333333","0","0","2","0.556805399325084","0.287117273252455","0.0966084275436793","40","0.658469945355191","823200.5"
"1025",43,"Tennessee","21-May",3335691,151353,4.5,206000,0.060760903,6975218,"21.5358064516129","1","2","0.419354838709677","0","0","0","0","2","0.54337899543379","0.287383177570093","0.0894736842105263","40","0.647368421052632","853161"
"1026",43,"Tennessee","21-Jun",3346722,187741,5.6,215000,0.063722943,6975218,"14.81","1","0","0","0","0","0","0","2","0.528735632183908","0.302382406841784","0.0932400932400932","41","0.590673575129534","863072.5"
"1027",43,"Tennessee","21-Jul",3354367,156612,4.7,239000,0.069542344,6975218,"14.81","1","0","0","0","0","0","0","2","0.536640360766629","0.296052631578947","0.0968468468468468","41","0.596491228070175","873000"
"1028",43,"Tennessee","21-Aug",3316555,141341,4.3,240000,0.070273781,6975218,"14.93","1.06451612903226","0","0","0","0","0","0","2","0.535260115606936","0.296500920810313","0.0826636050516648","41","0.569587628865979","953994"
"1029",43,"Tennessee","21-Sep",3286432,116084,3.5,227000,0.066816823,6975218,"16.67","2","0","0","0","0","0","0","2","0.53625","0.301524188204109","0.0895522388059701","42","0.606741573033708","1168587.5"
"1030",43,"Tennessee","21-Oct",3296326,110246,3.3,249000,0.072487395,6975218,"12.7241935483871","0.580645161290323","0","0","0","0","0","0","2","0.527710843373494","0.289981331673927","0.0874125874125874","41","0.588235294117647","1263559"
"1031",43,"Tennessee","21-Nov",3325345,102585,3.1,220000,0.063902218,6975218,"11.11","0","0","0","0","0","0","0","2","0.548585485854859","0.292981326464907","0.0921501706484642","41","0.63953488372093","1297477"
"1032",43,"Tennessee","21-Dec",3348942,109741,3.3,197000,0.057330756,6975218,"13.4416129032258","0","0","0","0","0","0","0","2","0.565379825653798","0.307793058284217","0.0873460246360582","40","0.735483870967742","1345556"
"1033",44,"Texas","20-Jan",14161146,526436,3.7,513000,0.036260285,29217653,"0.358709677419355","0","0","0","0","0","0","0","0","0.553823849220732","0.31315987933635","0.0825540148339245","38","0.803864734299517","0"
"1034",44,"Texas","20-Feb",14262779,501576,3.5,522000,0.036546424,29217653,"2.78","0","0","0","0","0","0","0","0","0.563837375178317","0.294139465875371","0.0869565217391304","38","0.802165354330709","0"
"1035",44,"Texas","20-Mar",13953661,704889,5.1,404000,0.02959106,29217653,"28.3596774193548","1.41935483870968","1.03225806451613","1.35483870967742","2.19354838709677","0","0.67741935483871","0.258064516129032","0.32258064516129","0.55993223210504","0.295313881520778","0.0889066880256308","38","0.799546998867497","56"
"1036",44,"Texas","20-Apr",13326311,1698726,12.7,344000,0.028734708,29217653,"71.716","3","2.73333333333333","2","4","0","2","2","2","0.51427316644708","0.313757225433526","0.0576923076923077","38","0.760998810939358","15973.5"
"1037",44,"Texas","20-May",13549965,1592840,11.8,378000,0.030644197,29217653,"61.9916129032258","3","2","1.93548387096774","3.74193548387097","0","1.25806451612903","1.64516129032258","2","0.522779567418316","0.321523901965542","0.0571151984511133","40","0.742049469964664","46999"
"1038",44,"Texas","20-Jun",14074215,1454139,10.3,448000,0.034282017,29217653,"45.186","3","1.36666666666667","1.93333333333333","0.8","0","1","1","2","0.534287123828318","0.330645161290323","0.0737913486005089","40","0.730061349693252","91157"
"1039",44,"Texas","20-Jul",14010729,1349002,9.6,508000,0.038573313,29217653,"53.1951612903226","3","2","2","3.96774193548387","0","1","1","2","0.535731887629374","0.335805626598465","0.0716432865731463","41","0.748524203069658","292656"
"1040",44,"Texas","20-Aug",14090773,973671,6.9,539000,0.039469535,29217653,"52.5238709677419","2.80645161290323","2","2","4","0","1","1","2","0.531484962406015","0.328467153284672","0.0669362084456424","40","0.724604966139955","535042"
"1041",44,"Texas","20-Sep",13993842,1116437,8,622000,0.046076105,29217653,"47.9646666666667","2","2","2","4","0","1","1","2","0.537920250195465","0.30758226037196","0.0671614100185529","38","0.710251046025105","671759"
"1042",44,"Texas","20-Oct",14186427,976056,6.9,620000,0.044828877,29217653,"46.4438709677419","1.41935483870968","2.09677419354839","2","4","0","1.09677419354839","1","2","0.544134078212291","0.310158362302047","0.0687049124012367","37","0.729103726082578","815678"
"1043",44,"Texas","20-Nov",14050100,973462,6.9,548000,0.040221252,29217653,"49.9383333333333","1.76666666666667","2.4","2","4","0","1.4","1","2","0.538804307463795","0.304634477409347","0.071203086636268","37","0.731204943357364","1112316"
"1044",44,"Texas","20-Dec",14139874,948550,6.7,486000,0.035533267,29217653,"48.15","2","2","2","4","0","1","1","2","0.545524100994644","0.308878781886494","0.076214108472173","37","0.740779768177028","1519340"
"1045",44,"Texas","21-Jan",14026650,1025977,7.3,551000,0.040659187,29527941,"47.611935483871","2","2","1.80645161290323","4","0","1","1","2","0.535959522949042","0.30458577090017","0.0806168944970207","37","0.729810568295115","2097560"
"1046",44,"Texas","21-Feb",14047933,1058776,7.5,582000,0.042885069,29527941,"45.37","2","2","1","4","0","1","1","2","0.53099173553719","0.307258938244854","0.0769230769230769","38","0.707589285714286","2562004.5"
"1047",44,"Texas","21-Mar",14094131,1006954,7.1,697000,0.050565224,29527941,"38.471935483871","2","1.29032258064516","1","4","0","1","1","2","0.550020416496529","0.325101128379817","0.0768037238169123","38","0.746636771300448","2726194"
"1048",44,"Texas","21-Apr",14060909,897924,6.4,835000,0.059651443,29527941,"35.65","2","1","1","4","0","1","1","2","0.542699724517906","0.325842696629214","0.0785454545454545","38","0.761399787910923","2835241"
"1049",44,"Texas","21-May",14068550,836369,5.9,822000,0.058487933,29527941,"30.0170967741935","1.3","1","1","2.32258064516129","0","1","1","2","0.550316957210777","0.320073439412485","0.0781700288184438","38","0.761033369214209","2919889"
"1050",44,"Texas","21-Jun",14126847,939920,6.7,928000,0.065746001,29527941,"24.07","1","1","1","0","0","1","1","2","0.539307535641548","0.320730938878387","0.0861807137433561","37","0.726553672316384","2969753.5"
"1051",44,"Texas","21-Jul",14191587,850567,6,1006000,0.070119091,29527941,"24.6687096774194","1","0.903225806451613","1","0","0","1","1","2","0.543332014246142","0.313487990145761","0.0864703689899366","38","0.71551724137931","3023502"
"1052",44,"Texas","21-Aug",14191262,758342,5.3,936000,0.065140595,29527941,"25.9254838709677","1.67741935483871","0","1.32258064516129","0","0","1","1","2","0.546608488694962","0.315107913669065","0.0845627923713566","37","0.717439293598234","3329808"
"1053",44,"Texas","21-Sep",14253139,704154,4.9,848000,0.058901221,29527941,"28.642","2","0","1.86666666666667","0","0","0.866666666666667","1","2","0.554747474747475","0.31498853450073","0.0867694514162782","37","0.713797035347776","3874066.5"
"1054",44,"Texas","21-Oct",14315600,681119,4.8,950000,0.065137731,29527941,"29.5116129032258","1.35483870967742","0.645161290322581","1","0","0","0","1","2","0.557487159225603","0.313745633860694","0.0838068181818182","37","0.723451327433628","4162041"
"1055",44,"Texas","21-Nov",14429974,654763,4.5,843000,0.057667795,29527941,"28.3343333333333","1.63333333333333","0.433333333333333","0.433333333333333","0","0","0","1","2","0.556873977086743","0.310169491525424","0.0882140274765004","37","0.723480333730632","4270262"
"1056",44,"Texas","21-Dec",14398693,612738,4.3,790000,0.05419885,29527941,"18.2822580645161","0.387096774193548","0","0","0","0","0","1","2","0.550971836572789","0.308784200781732","0.0848420305289315","37","0.71907514450867","4391567"
"1057",45,"Utah","20-Jan",1629243,43232,2.7,80000,0.048018891,3281684,"0","0","0","0","0","0","0","0","0","0.58179419525066","0.322161422708618","0.0700778642936596","32","0.713207547169811","0"
"1058",45,"Utah","20-Feb",1640139,43633,2.7,71000,0.042578557,3281684,"1.15034482758621","0","0","0","0","0","0","0","0.206896551724138","0.58768406961178","0.335810810810811","0.0688912809472551","32","0.837837837837838","0"
"1059",45,"Utah","20-Mar",1626054,47156,2.9,64000,0.038955553,3281684,"29.091935483871","1.80645161290323","0.129032258064516","1.03225806451613","1.87096774193548","0","0.161290322580645","0","1.87096774193548","0.582723279648609","0.340441176470588","0.0629453681710214","34","0.813008130081301","29"
"1060",45,"Utah","20-Apr",1611373,163709,10.2,85000,0.055458992,3281684,"52.9653333333333","3","2","1.53333333333333","4","0","1","0","2","0.588571428571429","0.31304347826087","0.0505836575875486","34","0.851851851851852","2698.5"
"1061",45,"Utah","20-May",1579138,120686,7.6,65000,0.042666261,3281684,"42.501935483871","3","1","1.16129032258065","3","0","1","0","2","0.564954682779456","0.305766312594841","0.0652741514360313","33","0.828193832599119","7166"
"1062",45,"Utah","20-Jun",1653637,106325,6.4,56000,0.0349277,3281684,"42.729","3","1","2","3","0","1","0","2","0.604006163328197","0.284267912772586","0.0608020698576973","34","0.849056603773585","14983.5"
"1063",45,"Utah","20-Jul",1648720,91049,5.5,72000,0.044180697,3281684,"41.7409677419355","3","1.38709677419355","2","3","0","1","0","2","0.58740157480315","0.310047095761381","0.0655080213903743","33","0.814285714285714","32587"
"1064",45,"Utah","20-Aug",1646330,78638,4.8,67000,0.040986314,3281684,"41.2648387096774","2.51612903225806","2","2","3","0","1","0","2","0.591292134831461","0.305240793201133","0.0704387990762125","32","0.785388127853881","47248"
"1065",45,"Utah","20-Sep",1641771,66216,4,67000,0.040790111,3281684,"32.681","2","1.1","1.1","3","0","1","0","2","0.594301221166893","0.309299191374663","0.0734341252699784","31","0.778260869565217","60387"
"1066",45,"Utah","20-Oct",1637265,55454,3.4,71000,0.04295712,3281684,"33.8551612903226","2","1","1","3.54838709677419","0","0.387096774193548","0","2","0.569463548830812","0.322068965517241","0.0843507214206437","31","0.711111111111111","91957"
"1067",45,"Utah","20-Nov",1643253,51990,3.2,62000,0.037501595,3281684,"35.65","2","1","1","4","0","0","0","2","0.599451303155007","0.328201539538139","0.0757062146892655","31","0.735576923076923","154793.5"
"1068",45,"Utah","20-Dec",1629656,49109,3,72000,0.043569109,3281684,"31.9764516129032","2","0.516129032258065","0.516129032258065","4","0","0","0","2","0.593703148425787","0.336626139817629","0.0776818742293465","32","0.671497584541063","240715"
"1069",45,"Utah","21-Jan",1641309,56740,3.5,81000,0.048632029,3337975,"20.8748387096774","2","0","1","0.516129032258065","0","0","0","2","0.626760563380282","0.34051724137931","0.0744558991981672","31","0.753623188405797","322252"
"1070",45,"Utah","21-Feb",1641809,59216,3.6,83000,0.049832102,3337975,"18.0525","1.25","0","1","0","0","0","0","2","0.611780455153949","0.345417236662107","0.065410199556541","32","0.807692307692308","361525"
"1071",45,"Utah","21-Mar",1636759,46785,2.9,87000,0.051879159,3337975,"19.6948387096774","1","0.774193548387097","1","0.290322580645161","0","0","0","2","0.606648199445983","0.345467523197716","0.0620689655172414","32","0.769911504424779","379081"
"1072",45,"Utah","21-Apr",1642115,46280,2.8,139000,0.080122894,3337975,"21.2053333333333","1","1","1","0.2","0","0","0","2","0.632","0.317301269205077","0.0748663101604278","31","0.872146118721461","391864.5"
"1073",45,"Utah","21-May",1665629,45109,2.7,108000,0.062481198,3337975,"23.7422580645161","1","1","1","0","0","0","0","2","0.628989361702128","0.320666666666667","0.0752351097178683","32","0.875555555555556","402567"
"1074",45,"Utah","21-Jun",1676942,51466,3.1,104000,0.060133821,3337975,"22.22","1","1","1","0","0","0","0","2","0.628985507246377","0.307302964569776","0.0888382687927107","32","0.852941176470588","410170.5"
"1075",45,"Utah","21-Jul",1672081,44211,2.6,143000,0.080751269,3337975,"22.22","1","1","1","0","0","0","0","2","0.599415204678363","0.306002928257687","0.0874848116646416","32","0.810185185185185","422619"
"1076",45,"Utah","21-Aug",1674737,42373,2.5,121000,0.0690102,3337975,"19.1154838709677","0.870967741935484","1","0.483870967741935","0","0","0","0","2","0.586206896551724","0.29253112033195","0.0941043083900227","32","0.820960698689956","446808"
"1077",45,"Utah","21-Sep",1678874,26304,1.6,107000,0.060810312,3337975,"16.67","1","1","0","0","0","0","0","2","0.594707520891365","0.28490832157969","0.0836083608360836","31","0.75","488293.5"
"1078",45,"Utah","21-Oct",1690509,23707,1.4,128000,0.071317059,3337975,"16.67","1","1","0","0","0","0","0","2","0.603960396039604","0.286849710982659","0.0804077010192525","30","0.752336448598131","530159"
"1079",45,"Utah","21-Nov",1698570,22972,1.4,101000,0.056850227,3337975,"16.67","1","1","0","0","0","0","0","2","0.598011363636364","0.317246273953158","0.079295154185022","31","0.760975609756098","576628"
"1080",45,"Utah","21-Dec",1686575,22578,1.3,114000,0.064117094,3337975,"17.411935483871","1","1","0","0","0","0","0","2","0.576589595375723","0.335268505079826","0.0860091743119266","30","0.739336492890995","616680"
"1081",46,"Vermont","20-Jan",343783,10327,3,16000,0.045785449,642495,"0.71741935483871","0","0","0","0","0","0","0","0.129032258064516","0.594117647058824","0.432287681713849","0.087741935483871","48","0.886297376093295","0"
"1082",46,"Vermont","20-Feb",343087,8861,2.6,13000,0.037439593,642495,"5.56","0","0","0","0","0","0","0","1","0.582952815829528","0.459159397303727","0.0831062670299728","48","0.833333333333333","0"
"1083",46,"Vermont","20-Mar",340422,9779,2.9,12000,0.035021874,642495,"38.1125806451613","1.48387096774194","1.25806451612903","1.2258064516129","2","0","0.516129032258065","1.2258064516129","1.25806451612903","0.60797342192691","0.454387489139878","0.0757575757575758","48","0.867109634551495","8"
"1084",46,"Vermont","20-Apr",348360,52241,15,14000,0.045143961,642495,"72.7133333333333","3","2.63333333333333","2","4","0","2","2","2","0.593650793650794","0.434460016488046","0.0418118466898955","50","0.811550151975684","718.5"
"1085",46,"Vermont","20-May",330491,31187,9.4,13000,0.041626108,642495,"67.2667741935484","3","2","2","4","0","1.16129032258065","2","2","0.588138385502471","0.413527397260274","0.0392798690671031","50","0.831168831168831","858"
"1086",46,"Vermont","20-Jun",332543,26307,7.9,13000,0.040722224,642495,"61.9166666666667","3","1.46666666666667","2","3","0","1","2","2","0.598684210526316","0.415062761506276","0.0367534456355283","52","0.841945288753799","1042.5"
"1087",46,"Vermont","20-Jul",330100,21934,6.6,13000,0.04047751,642495,"60.19","3","1","2","3","0","1","2","2","0.594813614262561","0.409090909090909","0.0776255707762557","52.5","0.843023255813954","1220"
"1088",46,"Vermont","20-Aug",325514,16427,5,14000,0.043331982,642495,"57.4977419354839","2.41935483870968","1","2","3","0","1","2","2","0.573228346456693","0.392265193370166","0.087667161961367","50","0.808139534883721","1387"
"1089",46,"Vermont","20-Sep",318926,14262,4.5,15000,0.04692427,642495,"53.6716666666667","2","1","2","3","0","1","2","2","0.5390625","0.390831390831391","0.0620272314674735","50","0.757746478873239","1567"
"1090",46,"Vermont","20-Oct",317381,9080,2.9,16000,0.049336881,642495,"53.24","2","1","2","3","0","1","2","2","0.542768273716952","0.382534775888717","0.0513888888888889","48","0.804804804804805","1764"
"1091",46,"Vermont","20-Nov",316915,10268,3.2,13000,0.040669864,642495,"61.5916666666667","2","1.56666666666667","2","3.56666666666667","0","1","2","2","0.540064102564103","0.406890894175554","0.049490538573508","48","0.753164556962025","2839.5"
"1092",46,"Vermont","20-Dec",313167,10278,3.3,17000,0.053143434,642495,"66.67","2","2","2","4","0","1","2","2","0.517355371900826","0.408249158249158","0.0574534161490683","48","0.719869706840391","5646"
"1093",46,"Vermont","21-Jan",311722,11471,3.7,15000,0.047581134,645570,"66.67","2","2","2","4","0","1","2","2","0.539808917197452","0.42880658436214","0.0659670164917541","48","0.762057877813505","9231"
"1094",46,"Vermont","21-Feb",309693,9659,3.1,14000,0.04458116,645570,"66.67","2","2","2","4","0","1","2","2","0.536891679748823","0.442542787286064","0.0676923076923077","48","0.723404255319149","12780.5"
"1095",46,"Vermont","21-Mar",312565,10026,3.2,17000,0.053201644,645570,"65.7125806451613","2","1.74193548387097","2","4","0","1","2","2","0.56120826709062","0.432542927228128","0.0618401206636501","48","0.777777777777778","15823"
"1096",46,"Vermont","21-Apr",312581,9437,3,26000,0.078992781,645570,"56.482","2","1","2","3.13333333333333","0","1","2","2","0.582450832072617","0.424902723735409","0.0617283950617284","49","0.799435028248588","20338.5"
